0.000,-11.75
20.00E-3,-11.56
40.00E-3,-11.36
60.00E-3,-11.15
80.00E-3,-10.93
100.0E-3,-10.70
120.0E-3,-10.48
140.0E-3,-10.25
160.0E-3,-10.02
180.0E-3,-9.793
200.0E-3,-9.564
220.0E-3,-9.335
240.0E-3,-9.106
260.0E-3,-8.878
280.0E-3,-8.651
300.0E-3,-8.425
320.0E-3,-8.200
340.0E-3,-7.976
360.0E-3,-7.754
380.0E-3,-7.534
400.0E-3,-7.317
420.0E-3,-7.104
440.0E-3,-6.893
460.0E-3,-6.687
480.0E-3,-6.486
500.0E-3,-6.289
